timestamp,heures_fonctionnement,TI171,TI170,TI169,VI167X,VI167Y,AZI165,etat_machine
2026-02-14 07:00:00,303.0,71.0,76.0,77.0,12.0,14.6394,-0.31,0
2026-02-14 08:00:00,304.0,71.0,76.0,77.0,12.0,14.6193,-0.31,0
2026-02-14 09:00:00,305.0,70.99,76.0,77.0,12.0,14.3342,-0.31,0
2026-02-14 10:00:00,306.0,71.0,76.0,77.0,12.0,14.5321,-0.31,0
2026-02-14 11:00:00,307.0,71.0,76.0,77.0,12.0,14.4807,-0.31,0
2026-02-14 12:00:00,308.0,70.76,76.0,77.0,12.0,14.0123,-0.31,0
2026-02-14 13:00:00,309.0,71.0,76.0,77.0,12.0,14.4919,-0.31,0
2026-02-14 14:00:00,310.0,71.0,76.0,77.0,12.0,14.0403,-0.31,0
2026-02-14 15:00:00,311.0,70.0,76.0,77.0,12.0,14.4138,-0.31,0
2026-02-14 16:00:00,312.0,71.0,76.0,77.0,12.0,14.4674,-0.31,0
2026-02-14 17:00:00,313.0,71.0,76.0,77.0,12.0429,14.5826,-0.31,0
2026-02-14 18:00:00,314.0,70.0,76.0,77.0,12.0,14.369,-0.31,0
2026-02-14 19:00:00,315.0,70.0,76.0,77.0,12.0,14.0347,-0.31,0
2026-02-14 20:00:00,316.0,70.0,76.0,76.01,12.0,14.7867,-0.31,0
2026-02-14 21:00:00,317.0,70.0,76.0,77.0,12.0,14.1705,-0.31,0
2026-02-14 22:00:00,318.0,70.0,76.0,76.0,12.0,14.012,-0.31,0
2026-02-14 23:00:00,319.0,70.0,76.0,76.0,12.0,14.1266,-0.31,0
2026-02-15 00:00:00,320.0,70.0,76.0,76.0,11.7428,14.5656,-0.31,0
2026-02-15 01:00:00,321.0,70.0,76.0,76.0,12.0,14.1783,-0.31,0
2026-02-15 02:00:00,322.0,70.0,76.0,76.0,12.0,14.4398,-0.31,0
2026-02-15 02:00:00,323.0,70.0,76.0,76.0,12.0,14.4126,-0.31,0
2026-02-15 03:00:00,324.0,70.0,76.0,76.0,12.0,14.1409,-0.31,0
2026-02-15 04:00:00,325.0,70.0,76.0,76.0,12.0,14.0316,-0.31,0
2026-02-15 05:00:00,326.0,70.0,76.0,76.0,12.0,14.8874,-0.31,0
2026-02-15 06:00:00,327.0,70.0,76.0,76.0,12.0,14.3502,-0.31,0
2026-02-15 07:00:00,328.0,70.0,76.0,76.0,12.0,14.7089,-0.3076,0
2026-02-15 08:00:00,329.0,70.0,76.0,76.0,12.0,14.0196,-0.3073,0
2026-02-15 09:00:00,330.0,70.0,76.0,76.0,12.0,14.2991,-0.31,0
2026-02-15 10:00:00,331.0,71.0,76.0,77.0,12.0033,14.0091,-0.31,0
2026-02-15 11:00:00,332.0,71.0,76.0,77.0,12.0,14.3399,-0.31,0
2026-02-15 12:00:00,333.0,71.0,76.0,77.0,12.0117,14.0064,-0.31,0
2026-02-15 13:00:00,334.0,71.0,76.0,77.0,12.2634,14.8992,-0.31,0
2026-02-15 14:00:00,335.0,71.0,76.0,77.0,12.4805,14.8334,-0.31,0
2026-02-15 15:00:00,336.0,71.0,76.0,77.0,12.0,14.0759,-0.31,0
2026-02-15 16:00:00,337.0,71.0,76.0,77.0,12.1698,14.0106,-0.31,0
2026-02-15 17:00:00,338.0,70.0,76.0,77.0,12.0,14.1805,-0.31,0
2026-02-15 18:00:00,339.0,70.0,76.0,77.0,12.3747,14.2778,-0.31,0
2026-02-15 19:00:00,340.0,70.0,76.0,76.0,12.4945,14.4194,-0.31,0
2026-02-15 20:00:00,341.0,70.0,76.0,76.0,12.0,14.0079,-0.31,0
2026-02-15 21:00:00,342.0,70.0,76.0,76.0,12.0,14.7626,-0.31,0
2026-02-15 22:00:00,343.0,70.0,76.0,76.0,12.0,14.2592,-0.31,0
2026-02-15 23:00:00,344.0,70.0,76.0,76.0,12.0,14.001,-0.31,0
2026-02-16 00:00:00,345.0,70.0,76.0,76.0,12.0,14.0502,-0.31,0
2026-02-16 01:00:00,346.0,70.0,76.0,76.0,12.0653,14.4966,-0.31,0
2026-02-16 02:00:00,347.0,70.0,76.0,76.0,12.0007,14.0116,-0.31,0
2026-02-16 03:00:00,348.0,70.0,76.0,76.0,12.0,14.0042,-0.31,0
2026-02-16 04:00:00,349.0,70.0,76.0,76.0,12.0,14.4482,-0.31,0
2026-02-16 05:00:00,350.0,70.0,76.0,76.0,12.0,14.0075,-0.306,0
2026-02-16 06:00:00,351.0,70.0,76.0,76.0,12.0975,14.7144,-0.3053,0
2026-02-16 07:00:00,352.0,70.0,76.0,76.0,12.0,14.514,-0.31,0
2026-02-16 08:00:00,353.0,70.0,76.0,76.0,12.0097,14.0282,-0.31,0
2026-02-16 09:00:00,354.0,70.0,76.0,76.0,12.0,14.0432,-0.31,0
2026-02-16 10:00:00,355.0,70.0,76.0,76.0,12.0,14.2228,-0.31,0
2026-02-16 11:00:00,356.0,71.0,76.0,77.0,12.4243,14.0015,-0.31,0
2026-02-16 12:00:00,357.0,71.0,76.0,77.0,12.2698,14.3631,-0.31,0
2026-02-16 13:00:00,358.0,70.0,76.0,77.0,12.0,14.3914,-0.31,0
2026-02-16 14:00:00,359.0,70.0,76.0,77.0,12.0,14.0016,-0.31,0
2026-02-16 15:00:00,360.0,70.0,76.0,76.69,12.0,14.08,-0.31,0
2026-02-16 16:00:00,361.0,70.0,76.0,76.0,12.0,14.425,-0.31,0
2026-02-16 17:00:00,362.0,70.0,76.0,76.0,12.0,14.0092,-0.31,0
2026-02-16 18:00:00,363.0,70.0,76.0,76.0,12.0,14.0093,-0.31,0
2026-02-16 19:00:00,364.0,70.0,76.0,76.0,12.0,14.3858,-0.31,0
2026-02-16 20:00:00,365.0,70.0,76.0,76.0,12.3666,14.2807,-0.31,0
2026-02-16 21:00:00,366.0,70.0,76.0,76.0,12.0,14.0868,-0.31,0
2026-02-16 22:00:00,367.0,70.0,76.0,76.0,12.1364,14.471,-0.3099,0
2026-02-16 23:00:00,368.0,70.0,76.0,76.0,12.0,14.0077,-0.31,0
2026-02-17 00:00:00,369.0,70.0,76.0,76.0,12.172,14.034,-0.31,0
2026-02-17 01:00:00,370.0,70.0,76.0,76.0,12.0144,14.7158,-0.31,0
2026-02-17 02:00:00,371.0,70.0,76.0,76.0,12.3443,14.792,-0.31,0
2026-02-17 03:00:00,372.0,70.0,76.0,76.0,12.0,14.7452,-0.31,0
2026-02-17 04:00:00,373.0,70.0,76.0,76.0,12.0056,14.3147,-0.31,0
2026-02-17 05:00:00,374.0,70.0,76.0,76.0,12.29,14.3075,-0.31,0
2026-02-17 06:00:00,375.0,70.0,76.0,76.0,12.0,14.28,-0.31,0
2026-02-17 07:00:00,376.0,70.0,76.0,76.0,12.0,14.056,-0.31,0
2026-02-17 08:00:00,377.0,70.0,76.0,76.0,12.0,14.0056,-0.31,0
2026-02-17 09:00:00,378.0,70.0,76.0,76.0,12.0035,14.0766,-0.31,0
2026-02-17 10:00:00,379.0,70.0,76.0,76.0,12.0399,14.0178,-0.31,0
2026-02-17 11:00:00,380.0,70.0,76.0,76.0,12.4539,14.2085,-0.31,0
2026-02-17 12:00:00,381.0,70.0,76.0,76.0,12.0,14.3547,-0.31,0
2026-02-17 13:00:00,382.0,70.0,76.0,77.0,12.4364,14.4223,-0.31,0
2026-02-17 14:00:00,383.0,70.92,76.0,76.72,12.0,14.273,-0.31,0
2026-02-17 15:00:00,384.0,71.0,76.0,77.0,12.0,14.4761,-0.31,0
2026-02-17 16:00:00,385.0,70.0,76.0,77.0,12.0,14.4317,-0.31,0
2026-02-17 17:00:00,386.0,70.0,76.0,76.0,12.0,14.0205,-0.31,0
2026-02-17 18:00:00,387.0,70.0,76.0,76.0,12.0,14.0035,-0.31,0
2026-02-17 19:00:00,388.0,70.0,76.0,76.0,12.0,14.3502,-0.31,0
2026-02-17 20:00:00,389.0,70.0,76.0,76.0,12.0,14.0123,-0.31,0
2026-02-17 21:00:00,390.0,70.0,76.0,76.0,12.0,14.0142,-0.31,0
2026-02-17 22:00:00,391.0,70.0,76.0,76.0,12.084,14.007,-0.3099,0
2026-02-17 23:00:00,392.0,70.0,76.0,76.0,12.0,14.2905,-0.31,0
2026-02-18 00:00:00,393.0,70.0,76.0,76.0,12.3147,14.4427,-0.31,0
2026-02-18 01:00:00,394.0,70.0,76.0,76.0,12.0,14.0,-0.31,0
2026-02-18 02:00:00,395.0,70.76,76.0,76.0,12.0,14.2566,-0.31,0
2026-02-18 03:00:00,396.0,70.0,76.0,76.0,12.0,14.0148,-0.31,0
2026-02-18 04:00:00,397.0,70.0,76.0,76.0,12.1133,14.032,-0.31,0
2026-02-18 05:00:00,398.0,70.0,76.0,76.0,12.0,14.471,-0.31,0
2026-02-18 06:00:00,399.0,70.0,76.0,76.0,12.0,14.1364,-0.31,0
2026-02-18 07:00:00,400.0,70.0,76.0,76.0,12.0,14.125,-0.31,0
2026-02-18 08:00:00,401.0,70.0,76.0,76.0,12.0,14.082,-0.31,0
2026-02-18 09:00:00,402.0,70.0,76.0,77.0,12.0,14.0029,-0.31,0
2026-02-18 10:00:00,403.0,71.0,76.0,77.0,12.0,14.0686,-0.31,0
2026-02-18 11:00:00,404.0,71.0,76.0,77.0,12.0,14.3399,-0.31,0
2026-02-18 12:00:00,405.0,71.0,76.0,77.0,12.0,14.0029,-0.31,0
2026-02-18 13:00:00,406.0,71.0,76.0,77.0,12.0,14.1397,-0.31,0
2026-02-18 14:00:00,407.0,71.0,76.0,77.0,11.998,14.0081,-0.31,0
2026-02-18 15:00:00,408.0,71.0,76.0,77.0,12.0,14.0004,-0.31,0
2026-02-18 16:00:00,409.0,71.0,76.0,77.0,11.7352,14.0267,-0.31,0
2026-02-18 17:00:00,410.0,71.0,76.0,77.0,11.9116,14.4736,-0.31,0
2026-02-18 18:00:00,411.0,70.74,76.0,77.0,11.4904,14.0189,-0.31,0
2026-02-18 19:00:00,412.0,70.77,76.0,76.01,11.7337,14.0019,-0.31,0
2026-02-18 20:00:00,413.0,70.0,76.0,76.0,12.0,14.3678,-0.31,0
2026-02-18 21:00:00,414.0,70.0,76.0,76.0,12.0,14.0039,-0.31,0
2026-02-18 22:00:00,415.0,70.0,76.0,76.0,12.0,14.0102,-0.31,0
2026-02-18 23:00:00,416.0,70.0,76.0,76.0,12.0,14.0,-0.31,0
2026-02-19 00:00:00,417.0,70.0,76.0,76.0,11.9956,14.011,-0.31,0
2026-02-19 01:00:00,418.0,70.0,76.0,76.0,12.0,14.0074,-0.31,0
2026-02-19 02:00:00,419.0,70.0,76.0,76.0,12.0,14.0037,-0.31,0
2026-02-19 03:00:00,420.0,70.0,76.0,76.0,12.0,14.392,-0.31,0
2026-02-19 04:00:00,421.0,70.0,76.0,76.0,12.0,14.8541,-0.31,0
2026-02-19 05:00:00,422.0,70.0,76.0,76.0,12.0,14.6979,-0.31,0
2026-02-19 06:00:00,423.0,70.0,76.0,76.0,12.0,14.4717,-0.31,0
2026-02-19 07:00:00,424.0,70.0,76.0,76.0,12.0,14.1695,-0.31,0
2026-02-19 08:00:00,425.0,70.0,76.0,76.0,11.8587,14.0382,-0.31,0
2026-02-19 09:00:00,426.0,70.0,76.0,76.0,12.0,14.0148,-0.31,0
2026-02-19 10:00:00,427.0,70.26,76.0,76.0,12.0,14.0023,-0.31,0
2026-02-19 11:00:00,428.0,70.0,76.0,76.03,12.0,14.0,-0.31,0
2026-02-19 12:00:00,429.0,70.0,76.0,77.0,12.0,14.138,-0.31,0
2026-02-19 13:00:00,430.0,71.0,76.0,77.0,12.0,14.7356,-0.31,0
2026-02-19 14:00:00,431.0,70.0,76.0,77.0,12.0,14.012,-0.31,0
2026-02-19 15:00:00,432.0,71.0,76.0,77.0,12.0,14.4119,-0.31,0
2026-02-19 16:00:00,433.0,71.0,76.0,77.0,12.0,14.1748,-0.31,0
2026-02-19 17:00:00,434.0,70.94,76.0,76.0,11.8102,14.0,-0.31,0
2026-02-19 18:00:00,435.0,70.0,76.0,76.0,11.9916,14.0121,-0.31,0
2026-02-19 19:00:00,436.0,70.0,76.0,76.0,12.0,14.0154,-0.31,0
2026-02-19 20:00:00,437.0,70.0,76.0,76.0,12.0,14.0132,-0.31,0
2026-02-19 21:00:00,438.0,70.0,76.0,76.0,12.0,14.009,-0.31,0
2026-02-19 22:00:00,439.0,70.0,76.0,76.0,12.0,14.0102,-0.31,0
2026-02-19 23:00:00,440.0,70.0,76.0,76.0,12.0,14.0896,-0.31,0
2026-02-20 00:00:00,441.0,70.0,76.0,76.0,12.0,14.0111,-0.31,0
2026-02-20 01:00:00,442.0,70.0,76.0,76.0,12.0,14.1168,-0.31,0
2026-02-20 02:00:00,443.0,70.0,76.0,76.0,12.0,14.0177,-0.31,0
2026-02-20 03:00:00,444.0,70.0,76.0,76.0,12.0,14.2803,-0.31,0
2026-02-20 04:00:00,445.0,70.0,76.0,76.0,12.0,14.0081,-0.31,0
2026-02-20 05:00:00,446.0,70.0,76.0,76.0,12.0,14.0126,-0.31,0
2026-02-20 06:00:00,447.0,70.0,76.0,76.0,12.0048,14.4763,-0.31,0
2026-02-20 07:00:00,448.0,70.0,76.0,76.0,12.0,14.1644,-0.31,0
2026-02-20 08:00:00,449.0,70.0,76.0,76.0,12.0,14.0585,-0.31,0
2026-02-20 09:00:00,450.0,70.0,76.0,76.0,12.0,14.7733,-0.31,0
2026-02-20 10:00:00,451.0,70.0,76.0,76.0,12.0,14.3993,-0.31,0
2026-02-20 11:00:00,452.0,71.0,76.0,77.0,12.0343,14.1692,-0.31,0
2026-02-20 12:00:00,453.0,71.0,76.0,76.71,12.0,14.0,-0.31,0
2026-02-20 13:00:00,454.0,71.0,76.0,77.0,12.01,14.0032,-0.31,0
2026-02-20 14:00:00,455.0,71.0,76.0,77.0,12.0,14.1508,-0.31,0
2026-02-20 15:00:00,456.0,71.0,76.0,77.0,12.1976,14.4602,-0.31,0
2026-02-20 16:00:00,457.0,71.0,76.0,77.0,12.0,14.2378,-0.31,0
2026-02-20 17:00:00,458.0,70.0,76.0,76.0,12.0,14.0,-0.31,0
2026-02-20 18:00:00,459.0,70.0,76.0,76.0,12.0,14.012,-0.31,0
2026-02-20 19:00:00,460.0,70.0,76.0,76.0,12.0,14.2711,-0.31,0
2026-02-20 20:00:00,461.0,70.0,76.0,76.0,12.0,14.0067,-0.31,0
2026-02-20 21:00:00,462.0,70.0,76.0,76.0,12.0,14.4819,-0.31,0
2026-02-20 22:00:00,463.0,70.0,76.0,76.0,12.0,14.0611,-0.31,0
2026-02-20 23:00:00,464.0,70.0,76.0,76.0,12.0,14.0257,-0.31,0
2026-02-21 00:00:00,465.0,70.0,76.0,76.0,12.0,14.3549,-0.31,0
2026-02-21 01:00:00,466.0,70.0,76.0,76.0,12.0,14.5391,-0.31,0
2026-02-21 02:00:00,467.0,70.0,76.0,76.0,12.0,14.0052,-0.31,0
2026-02-21 03:00:00,468.0,70.0,76.0,76.0,11.9322,14.0243,-0.31,0
2026-02-21 04:00:00,469.0,70.0,76.0,76.0,12.0,14.0326,-0.31,0
2026-02-21 05:00:00,470.0,70.0,76.0,76.0,12.0,14.0347,-0.31,0
2026-02-21 06:00:00,471.0,70.0,76.0,76.0,12.0,14.0682,-0.31,0
2026-02-21 07:00:00,472.0,70.0,76.0,76.0,12.0,14.2113,-0.31,0
2026-02-21 08:00:00,473.0,70.0,76.0,76.0,12.0,14.6249,-0.31,0
2026-02-21 09:00:00,474.0,70.0,76.0,76.0,12.0,14.0269,-0.31,0
2026-02-21 10:00:00,475.0,71.0,76.0,77.0,12.0173,14.3474,-0.31,0
2026-02-21 11:00:00,476.0,71.0,76.0,77.0,12.0,14.0318,-0.31,0
2026-02-21 12:00:00,477.0,71.0,76.0,77.0,12.3493,14.0148,-0.3102,0
2026-02-21 13:00:00,478.0,71.0,76.0,77.0,12.0,14.4516,-0.3184,0
2026-02-21 14:00:00,479.0,71.0,76.0,77.0,12.0,14.4522,-0.3193,0
2026-02-21 15:00:00,480.0,71.0,76.0,77.0,12.0,14.0156,-0.3123,0
2026-02-21 16:00:00,481.0,71.0,76.0,77.0,12.0,14.3783,-0.31,0
2026-02-21 17:00:00,482.0,71.0,76.0,76.58,12.0,14.0069,-0.31,0
2026-02-21 18:00:00,483.0,71.0,76.0,76.0,12.0,14.1335,-0.31,0
2026-02-21 19:00:00,484.0,70.0,76.0,76.0,12.0,14.0678,-0.31,0
2026-02-21 20:00:00,485.0,70.0,76.0,76.0,12.0,14.3044,-0.31,0
2026-02-21 21:00:00,486.0,70.96,76.0,77.0,11.8415,14.0068,-0.31,0
2026-02-21 22:00:00,487.0,70.0,76.0,76.07,11.6822,14.0618,-0.31,0
2026-02-21 23:00:00,488.0,70.0,76.0,76.0,11.8909,14.0,-0.31,0
2026-02-22 00:00:00,489.0,70.0,76.0,76.0,11.993,14.0135,-0.31,0
2026-02-22 01:00:00,490.0,70.0,76.0,76.0,12.0,14.0263,-0.31,0
2026-02-22 02:00:00,491.0,70.0,76.0,76.0,11.9964,14.4922,-0.31,0
2026-02-22 03:00:00,492.0,70.0,76.0,76.0,12.0,14.5458,-0.31,0
2026-02-22 04:00:00,493.0,70.0,76.0,76.0,11.7493,14.496,-0.31,0
2026-02-22 05:00:00,494.0,70.0,76.0,76.0,11.9065,14.0109,-0.31,0
2026-02-22 06:00:00,495.0,70.0,76.0,76.0,12.0,14.012,-0.31,0
2026-02-22 07:00:00,496.0,70.0,76.0,76.0,12.0,14.5443,-0.31,0
2026-02-22 08:00:00,497.0,70.0,76.0,76.0,12.0,14.1387,-0.31,0
2026-02-22 09:00:00,498.0,70.0,76.0,76.0,12.0,14.3007,-0.31,0
2026-02-22 10:00:00,499.0,70.0,76.0,76.0,12.0,14.0,-0.31,0
2026-02-22 11:00:00,500.0,70.0,76.0,76.0,12.0,14.4601,-0.32,0
2026-02-22 12:00:00,501.0,70.0,76.0,76.0,12.0,14.0,-0.32,0
2026-02-22 13:00:00,502.0,71.0,76.0,77.0,12.0,14.0128,-0.32,0
2026-02-22 14:00:00,503.0,71.0,76.0,77.0,12.0,14.0,-0.32,0
2026-02-22 15:00:00,504.0,70.0,76.0,77.0,12.0,14.3477,-0.32,0
2026-02-22 16:00:00,505.0,70.0,76.0,76.0,12.0,14.0078,-0.32,0
2026-02-22 17:00:00,506.0,70.0,76.0,76.0,12.0,14.3675,-0.3156,0
2026-02-22 18:00:00,507.0,70.0,76.0,76.0,11.6856,14.0439,-0.3101,0
2026-02-22 19:00:00,508.0,70.0,76.0,76.0,12.0,14.611,-0.3101,0
2026-02-22 20:00:00,509.0,70.0,76.0,76.0,11.9962,14.0519,-0.31,0
2026-02-22 21:00:00,510.0,70.0,76.0,76.0,11.9994,14.0046,-0.31,0
2026-02-22 22:00:00,511.0,70.0,76.0,76.0,11.299,14.0,-0.31,0
2026-02-22 23:00:00,512.0,70.0,76.0,76.0,11.0032,14.1871,-0.31,0
2026-02-23 00:00:00,513.0,70.0,76.0,76.0,11.0,14.0007,-0.31,0
2026-02-23 01:00:00,514.0,70.0,76.0,76.0,11.0342,14.0854,-0.31,0
2026-02-23 02:00:00,515.0,70.0,76.0,76.0,11.0092,14.6174,-0.31,0
2026-02-23 03:00:00,516.0,70.0,76.0,76.0,11.9738,14.1975,-0.31,0
2026-02-23 04:00:00,517.0,70.0,76.0,76.0,11.8791,14.1006,-0.31,0
2026-02-23 05:00:00,518.0,70.0,75.0,76.0,11.6445,14.0128,-0.31,0
2026-02-23 06:00:00,519.0,70.0,76.0,76.0,11.9892,14.0813,-0.31,0
2026-02-23 07:00:00,520.0,70.0,76.0,76.0,11.91,14.5884,-0.31,0
2026-02-23 08:00:00,521.0,70.0,76.0,76.0,11.5152,14.0,-0.31,0
2026-02-23 09:00:00,522.0,70.0,76.0,76.0,12.0,14.5017,-0.31,0
2026-02-23 10:00:00,523.0,70.0,76.0,76.0,12.0,14.0,-0.3166,0
2026-02-23 11:00:00,524.0,70.0,76.0,76.0,12.0,14.0133,-0.32,0
2026-02-23 12:34:00,525.0,70.92,75.0,76.0,12.0113,14.0067,-0.28,0
2026-02-23 13:34:00,526.0,71.0,75.0,76.0,12.3577,14.0045,-0.29,0
2026-02-23 14:34:00,527.0,71.0,75.2,77.0,12.0104,14.0,-0.31,0
2026-02-23 15:34:00,528.0,71.0,75.0,77.0,12.0146,14.274,-0.31,0
2026-02-23 16:37:00,529.0,72.0,70.0,71.0,12.0513,16.0036,-0.17,2
2026-02-23 17:37:00,530.0,71.0,76.0,76.85,12.0923,14.0,-0.3,0
2026-02-23 18:37:00,531.0,71.0,76.0,76.0,12.0,14.0,-0.3,0
2026-02-23 19:37:00,532.0,71.0,76.0,76.0,12.0056,13.5805,-0.3,0
2026-02-23 20:37:00,533.0,71.0,75.0,76.0,12.0,13.9219,-0.301,0
2026-02-23 21:37:00,534.0,71.0,75.0,76.0,12.0,13.9908,-0.3019,0
2026-02-23 22:37:00,535.0,71.0,75.0,76.0,12.0,13.9795,-0.3042,0
2026-02-23 23:37:00,536.0,71.0,75.0,76.0,12.0,14.0,-0.3,0
2026-02-24 00:37:00,537.0,71.0,75.0,76.0,11.9973,13.6825,-0.3,0
2026-02-24 01:37:00,538.0,71.0,75.0,76.0,12.0,14.0,-0.3,0
2026-02-24 02:37:00,539.0,71.0,75.0,76.0,12.0,13.9754,-0.3,0
2026-02-24 03:37:00,540.0,71.0,75.0,76.0,12.0,14.0,-0.3,0
2026-02-24 04:37:00,541.0,70.63,75.0,76.0,11.761,14.0,-0.3,0
2026-02-24 05:37:00,542.0,71.0,76.0,76.0,11.8969,13.6154,-0.3,0
2026-02-24 06:37:00,543.0,70.4,76.0,76.0,11.0937,14.0,-0.3077,0
2026-02-24 07:37:00,544.0,71.0,76.0,76.0,11.6652,13.5702,-0.31,0
2026-02-24 08:37:00,545.0,71.0,75.0,76.0,12.0,13.6325,-0.31,0
2026-02-24 09:37:00,546.0,71.0,75.0,76.0,12.0,14.0,-0.31,0
2026-02-24 10:37:00,547.0,71.0,75.0,76.0,12.1887,14.0,-0.31,0
2026-02-24 11:37:00,548.0,71.0,75.0,76.0,12.3786,14.0,-0.31,0
2026-02-24 12:37:00,549.0,71.0,75.0,76.0,12.3364,14.0,-0.31,0
2026-02-24 13:37:00,550.0,71.0,75.0,76.0,12.0,14.0,-0.31,0
2026-02-24 14:37:00,551.0,71.0,75.0,76.0,12.0901,14.0,-0.31,0
2026-02-24 15:37:00,552.0,71.0,75.0,76.0,12.0,13.7294,-0.31,0
2026-02-24 16:37:00,553.0,71.0,75.0,76.0,12.0,14.0,-0.3094,0
2026-02-24 17:37:00,554.0,71.0,75.0,76.0,12.0,13.8309,-0.3,0
2026-02-24 18:37:00,555.0,70.63,74.0,75.0,12.0,13.9909,-0.3,0
2026-02-24 19:37:00,556.0,70.0,74.0,75.0,12.0,13.6254,-0.3,0
2026-02-24 20:37:00,557.0,70.0,74.0,75.0,12.0,14.0,-0.3,0
2026-02-24 21:37:00,558.0,70.0,74.0,75.0,12.0,13.9964,-0.3,0
2026-02-24 22:37:00,559.0,70.0,74.0,75.0,12.0,14.2025,-0.2976,0
2026-02-24 23:37:00,560.0,70.0,74.0,75.0,12.0,13.5981,-0.3,0
2026-02-25 00:37:00,561.0,70.0,74.0,75.0,12.0,13.8646,-0.3,0
2026-02-25 01:37:00,562.0,70.0,74.0,75.0,12.0,13.9863,-0.3,0
2026-02-25 02:37:00,563.0,70.0,74.0,75.0,12.0,13.7031,-0.3,0
2026-02-25 03:37:00,564.0,70.0,74.0,75.0,12.0,14.0,-0.3,0
2026-02-25 04:37:00,565.0,70.0,75.0,75.07,12.0,13.9131,-0.3,0
2026-02-25 05:37:00,566.0,70.0,75.0,76.0,11.6559,14.0,-0.3,0
2026-02-25 06:37:00,567.0,70.0,76.0,76.0,11.9925,14.0,-0.3,0
2026-02-25 07:37:00,568.0,70.82,76.0,76.0,12.0,13.7211,-0.3,0
2026-02-25 08:37:00,569.0,71.0,76.0,76.0,12.0,13.9909,-0.3,0
2026-02-25 09:37:00,570.0,71.0,76.0,76.0,12.0,14.0,-0.3092,0
2026-02-25 10:37:00,571.0,71.0,76.0,76.0,12.0,14.0,-0.3061,0
2026-02-25 11:37:00,572.0,71.0,76.0,76.0,12.0,14.0,-0.3099,0
2026-02-25 12:37:00,573.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-02-25 13:37:00,574.0,71.0,76.0,76.0,12.0,14.0122,-0.3061,0
2026-02-25 14:37:00,575.0,71.0,76.0,76.0,12.0,14.0,-0.3,0
2026-02-25 15:37:00,576.0,71.0,76.0,76.0,12.0,14.0,-0.3012,0
2026-02-25 16:37:00,577.0,71.0,76.0,76.0,12.0,14.2764,-0.3027,0
2026-02-25 17:37:00,578.0,71.0,76.0,76.0,12.0,14.0,-0.3006,0
2026-02-25 18:37:00,579.0,71.0,76.0,76.0,12.0,14.0199,-0.3,0
2026-02-25 19:37:00,580.0,71.0,76.0,76.0,12.0,14.0,-0.3,0
2026-02-25 20:37:00,581.0,71.0,76.0,76.0,12.0,14.0,-0.3,0
2026-02-25 21:37:00,582.0,71.0,76.0,76.0,12.0,14.3408,-0.3,0
2026-02-25 22:37:00,583.0,71.0,76.0,76.0,12.0,14.2549,-0.3,0
2026-02-25 23:37:00,584.0,71.0,76.0,76.0,12.0,14.0,-0.3001,0
2026-02-26 00:37:00,585.0,71.0,76.0,76.0,12.0,14.0,-0.3,0
2026-02-26 01:37:00,586.0,71.0,76.0,76.0,12.0,14.3218,-0.3,0
2026-02-26 02:37:00,587.0,71.0,76.0,76.0,11.9992,14.0,-0.3,0
2026-02-26 03:37:00,588.0,71.0,76.0,76.04,12.0,14.0,-0.3006,0
2026-02-26 04:37:00,589.0,71.0,76.0,76.91,12.0,14.0,-0.3069,0
2026-02-26 05:37:00,590.0,71.0,76.0,76.61,12.0,14.0,-0.3041,0
2026-02-26 06:37:00,591.0,71.0,76.0,77.0,12.0,13.8632,-0.3,0
2026-02-26 07:37:00,592.0,71.0,76.0,76.0,12.0,14.4369,-0.3,0
2026-02-26 08:37:00,593.0,71.0,76.0,77.0,12.0,14.0074,-0.3002,0
2026-02-26 09:37:00,594.0,71.0,76.0,77.0,12.0,14.0664,-0.3099,0
2026-02-26 10:37:00,595.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-02-26 11:37:00,596.0,71.0,76.0,77.0,12.4718,14.0,-0.31,0
2026-02-26 12:37:00,597.0,71.0,76.0,77.0,12.0,14.0054,-0.31,0
2026-02-26 13:37:00,598.0,71.0,76.0,76.0,12.0,14.0461,-0.31,0
2026-02-26 14:37:00,599.0,71.0,76.0,76.19,12.0,14.2649,-0.3099,0
2026-02-26 15:37:00,600.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-02-26 16:37:00,601.0,71.0,76.0,76.39,12.0058,14.0,-0.3014,0
2026-02-26 17:37:00,602.0,71.0,76.0,77.0,12.0,14.0,-0.31,0
2026-02-26 18:37:00,603.0,71.0,76.0,76.0,12.4137,14.0,-0.31,0
2026-02-26 19:37:00,604.0,71.0,76.0,76.0,12.3651,14.0017,-0.31,0
2026-02-26 20:37:00,605.0,71.0,76.0,76.0,12.0,14.1002,-0.3021,0
2026-02-26 21:37:00,606.0,71.0,76.0,76.0,12.0,14.0022,-0.3009,0
2026-02-26 22:37:00,607.0,71.0,76.0,76.0,11.6756,14.0,-0.3081,0
2026-02-26 23:37:00,608.0,71.0,76.0,76.0,12.0,14.0238,-0.3098,0
2026-02-27 00:37:00,609.0,71.0,76.0,76.0,12.2989,14.3941,-0.31,0
2026-02-27 01:37:00,610.0,71.0,76.0,76.0,12.0,14.0,-0.31,0
2026-02-27 02:37:00,611.0,71.0,76.0,76.0,12.0,14.0114,-0.31,0
